Table Name,ID,Parent ID,Change Type,Attribute,Original Value,New Value
Audit History,165221213,N/A,INSERT,,,
Audit History,165221245,N/A,INSERT,,,
Audit History,165221277,N/A,INSERT,,,
Primary Wire,216820433,216820432,UPDATE,insulation,WP,BARE
Audit History,165215751,N/A,INSERT,,,
Primary Wire,216946726,216946725,UPDATE,phase,A,B
Audit History,165217977,N/A,INSERT,,,
Audit History,165218009,N/A,INSERT,,,
Primary Wire,216931412,216931411,UPDATE,insulation,BARE,WP
Cable Segment Delta,527634197,N/A,INSERT,,,
Cable Segment Delta,527634229,N/A,INSERT,,,
Cable Segment Delta,527634325,N/A,INSERT,,,
Primary Wire,527633436,216821025,INSERT,,,
Primary Wire,216954206,216954205,UPDATE,insulation,BARE,WP
Primary Wire,216954206,216954205,UPDATE,phase,A,B
Primary Wire,216955792,216955789,UPDATE,insulation,WP,BARE
Primary Wire,216957282,216957281,UPDATE,insulation,WP,BARE
Audit History,165216514,N/A,INSERT,,,
OH Fuse,385727754,N/A,UPDATE,switch_no,822118,461
OH Fuse,385727754,N/A,UPDATE,xcel_energy_device_id,822118,461
OH Fuse,385727754,N/A,UPDATE,xcel_energy_field_stencil,822118,461
OH Primary,216948816,N/A,UPDATE,installed_length,140,142
Audit History,165224787,N/A,INSERT,,,
Audit History,165224851,N/A,INSERT,,,
Audit History,165224915,N/A,INSERT,,,
OH Primary,216948782,N/A,UPDATE,installed_length,184,183
Audit History,164806110,N/A,INSERT,,,
OH Primary,216820444,N/A,UPDATE,installed_length,181,179
OH Primary,216957083,N/A,UPDATE,installed_length,99,97
Audit History,165217997,N/A,INSERT,,,
Audit History,165218029,N/A,INSERT,,,
Audit History,165218662,N/A,INSERT,,,
Audit History,165218694,N/A,INSERT,,,
Cable Segment Delta,527634164,N/A,INSERT,,,
Cable Segment Delta,527634701,N/A,INSERT,,,
Cable Segment Delta,527634733,N/A,INSERT,,,
Cable Segment Delta,527634765,N/A,INSERT,,,
Audit History,165217112,N/A,INSERT,,,
Audit History,165217080,N/A,INSERT,,,
Audit History,165218001,N/A,INSERT,,,
Pole,229646716,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229649095,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,229649728,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229649824,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Audit History,165236602,N/A,INSERT,,,
Audit History,165215735,N/A,INSERT,,,
Audit History,165215703,N/A,INSERT,,,
Audit History,165218495,N/A,INSERT,,,
Audit History,165218527,N/A,INSERT,,,
Audit History,165220746,N/A,INSERT,,,
Audit History,165220810,N/A,INSERT,,,
Audit History,165221452,N/A,INSERT,,,
Audit History,165222309,N/A,INSERT,,,
Cable Segment Delta,527633762,N/A,INSERT,,,
Cable Segment Delta,527633890,N/A,INSERT,,,
Cable Segment Delta,527633858,N/A,INSERT,,,
Audit History,165221079,N/A,INSERT,,,
Primary Wire,216954500,216954497,UPDATE,insulation,BARE,WP
Primary Wire,216954436,216954433,UPDATE,insulation,WP,BARE
OH Transformer Bank Unit,236264516,236264505,UPDATE,phase,A,B
OH Transformer Bank,236243457,N/A,UPDATE,facility_tag_x,76,d12
OH Transformer Bank,236243457,N/A,UPDATE,facility_tag_y,12,678
OH Transformer Bank,236243457,N/A,UPDATE,xcel_energy_device_id,3 - 0 - 76 - 0 - 12,3 - 0 - d12 - 0 - 678
OH Transformer Bank,236243457,N/A,UPDATE,xcel_energy_field_stencil,76 - 12,d12 - 678
OH Primary,216945411,N/A,UPDATE,installed_length,96,64
Audit History,165222005,N/A,INSERT,,,
Audit History,165222069,N/A,INSERT,,,
Audit History,165221340,N/A,INSERT,,,
Audit History,165222798,N/A,INSERT,,,
Cable Segment Delta,527633771,N/A,INSERT,,,
Cable Segment Delta,527633803,N/A,INSERT,,,
Cable Segment Delta,527633835,N/A,INSERT,,,
Primary Wire,122912919,122912910,UPDATE,status,Existing,Deleted
Audit History,165220686,N/A,INSERT,,,
Audit History,165220718,N/A,INSERT,,,
Audit History,165221447,N/A,INSERT,,,
Pole,231204412,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral High
Primary Wire,527633435,526278876,INSERT,,,
Edist Device Feeder,527633563,N/A,INSERT,,,
Cable Segment Delta,527633627,N/A,INSERT,,,
Cable Segment Delta,527633659,N/A,INSERT,,,
Primary Wire,216955791,216955789,UPDATE,insulation,WP,BARE
OH Primary,216954205,N/A,UPDATE,installed_length,124,123
OH Primary,216954205,N/A,UPDATE,phase_designation,A,B
OH Primary,216954205,N/A,UPDATE,phase_orientation,A,B
Audit History,165216737,N/A,INSERT,,,
Pole,229662898,N/A,UPDATE,framing_type,Unknown,Spacer Neutral High
Cable Segment Delta,527633999,N/A,INSERT,,,
Cable Segment Delta,527634031,N/A,INSERT,,,
Cable Segment Delta,527634503,N/A,INSERT,,,
Cable Segment Delta,527634567,N/A,INSERT,,,
Cable Segment Delta,527634599,N/A,INSERT,,,
OH Primary,216937716,N/A,UPDATE,installed_length,202,200
Cable Segment Delta,527633894,N/A,INSERT,,,
Cable Segment Delta,527633670,N/A,INSERT,,,
Cable Segment Delta,527633702,N/A,INSERT,,,
Cable Segment Delta,527633734,N/A,INSERT,,,
OH Primary,216948016,N/A,UPDATE,installed_length,111,110
OH Primary,216948048,N/A,UPDATE,installed_length,111,107
Audit History,165216532,N/A,INSERT,,,
Audit History,164806033,N/A,INSERT,,,
Audit History,165216506,N/A,INSERT,,,
Audit History,165216378,N/A,INSERT,,,
Audit History,165217139,N/A,INSERT,,,
Audit History,165217171,N/A,INSERT,,,
Primary Wire,220389305,220389304,UPDATE,status,Existing,Deleted
OH Primary,216963410,N/A,UPDATE,installed_length,92,91
OH Primary,216963442,N/A,UPDATE,installed_length,115,124
Pole,229647508,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165236633,N/A,INSERT,,,
Audit History,165236697,N/A,INSERT,,,
Cable Segment Delta,527633851,N/A,INSERT,,,
Cable Segment Delta,527633883,N/A,INSERT,,,
OH Switch,418399639,N/A,GEOM UPDATE,actual_location,point (1),"point (2) - Moved 33' 0.71"""
Audit History,165218334,N/A,INSERT,,,
Audit History,165218398,N/A,INSERT,,,
Audit History,165221442,N/A,INSERT,,,
Audit History,165220649,N/A,INSERT,,,
Primary Wire,57460228,57460208,UPDATE,insulation,WP,BARE
OH Primary,216945399,N/A,UPDATE,installed_length,123,136
OH Primary,216947554,N/A,UPDATE,installed_length,90,85
Cable Segment Delta,527634602,N/A,INSERT,,,
Cable Segment Delta,527633729,N/A,INSERT,,,
Cable Segment Delta,527633761,N/A,INSERT,,,
Cable Segment Delta,527633793,N/A,INSERT,,,
Cable Segment Delta,527633825,N/A,INSERT,,,
OH Primary,216956524,N/A,UPDATE,installed_length,128,129
OH Primary,216956524,N/A,UPDATE,phase_designation,B,A
OH Primary,216956524,N/A,UPDATE,phase_orientation,B,A
Audit History,165218712,N/A,INSERT,,,
Audit History,165217983,N/A,INSERT,,,
Audit History,165220995,N/A,INSERT,,,
Audit History,165221179,N/A,INSERT,,,
Audit History,165221211,N/A,INSERT,,,
Audit History,165221243,N/A,INSERT,,,
Audit History,165221940,N/A,INSERT,,,
OH Primary,148865630,N/A,UPDATE,calculated_length,63.65,63.81
OH Primary,148865630,N/A,UPDATE,installed_length,22.98,41
OH Primary,148865630,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
OH Primary,216948153,N/A,UPDATE,installed_length,135,140
Pole,229491885,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
OH Switch,234501714,N/A,UPDATE,phase_designation,A,B
OH Switch,234501714,N/A,UPDATE,normal_position,CNN,NCN
Primary Wire,527633434,216820501,INSERT,,,
Electric XY,527634259,N/A,INSERT,,,
Cable Segment Delta,527633466,N/A,INSERT,,,
Primary Wire,216954933,216954930,UPDATE,insulation,WP,BARE
Primary Wire,216954965,216954962,UPDATE,insulation,WP,BARE
Primary Wire,216955790,216955789,UPDATE,insulation,WP,BARE
Primary Wire,216956647,216956643,UPDATE,insulation,WP,BARE
Audit History,165216512,N/A,INSERT,,,
Pole,229662865,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,216821028,216821025,UPDATE,insulation,WP,BARE
Pole,229662737,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Cable Segment Delta,527634497,N/A,INSERT,,,
OH Transformer Bank,236243417,N/A,UPDATE,facility_tag_x,497,243
OH Transformer Bank,236243417,N/A,UPDATE,facility_tag_y,803,871
OH Transformer Bank,236243417,N/A,UPDATE,xcel_energy_device_id,3 - 2146 - 497 - 137 - 803,3 - 2146 - 243 - 137 - 871
OH Transformer Bank,236243417,N/A,UPDATE,xcel_energy_field_stencil,497 - 803,243 - 871
Audit History,165224721,N/A,INSERT,,,
Audit History,165224753,N/A,INSERT,,,
Audit History,165224785,N/A,INSERT,,,
Audit History,165215745,N/A,INSERT,,,
Audit History,165215777,N/A,INSERT,,,
Primary Wire,216948840,216948835,UPDATE,insulation,BARE,WP
Audit History,165217963,N/A,INSERT,,,
Audit History,165218692,N/A,INSERT,,,
Audit History,165217202,N/A,INSERT,,,
Cable Segment Delta,527634487,N/A,INSERT,,,
Cable Segment Delta,527634519,N/A,INSERT,,,
Cable Segment Delta,527634583,N/A,INSERT,,,
Audit History,165216414,N/A,INSERT,,,
Audit History,165217968,N/A,INSERT,,,
Audit History,165218032,N/A,INSERT,,,
Audit History,165216382,N/A,INSERT,,,
Audit History,165236600,N/A,INSERT,,,
Audit History,165215701,N/A,INSERT,,,
Audit History,165215733,N/A,INSERT,,,
Pole,229490324,N/A,UPDATE,status,Retired,Deleted
Audit History,164806071,N/A,INSERT,,,
Audit History,165218525,N/A,INSERT,,,
Audit History,165220680,N/A,INSERT,,,
Audit History,165220712,N/A,INSERT,,,
Audit History,165220744,N/A,INSERT,,,
OH Fuse Unit,527634464,527634324,INSERT,,,
Edist Device Feeder,527634560,N/A,INSERT,,,
Cable Segment Delta,527634496,N/A,INSERT,,,
Cable Segment Delta,527633888,N/A,INSERT,,,
Cable Segment Delta,527633664,N/A,INSERT,,,
Cable Segment Delta,527633728,N/A,INSERT,,,
Cable Segment Delta,527633792,N/A,INSERT,,,
OH Primary,462809118,N/A,UPDATE,installed_length,131.1,121
OH Primary,216948216,N/A,UPDATE,calculated_length,179.7,unset
OH Primary,216948216,N/A,UPDATE,installed_length,178,73
OH Primary,216948216,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Audit History,165221146,N/A,INSERT,,,
Audit History,165222828,N/A,INSERT,,,
Audit History,165222796,N/A,INSERT,,,
Audit History,165220653,N/A,INSERT,,,
Audit History,165220781,N/A,INSERT,,,
Primary Wire,527633433,216820501,INSERT,,,
Cable Segment Delta,527633625,N/A,INSERT,,,
Cable Segment Delta,527634194,N/A,INSERT,,,
Primary Wire,216954932,216954930,UPDATE,insulation,WP,BARE
OH Primary,216964030,N/A,UPDATE,calculated_length,217,unset
OH Primary,216964030,N/A,UPDATE,installed_length,215,114
OH Primary,216964030,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
OH Primary,423648667,N/A,UPDATE,installed_length,25.58,108
Pole,229649468,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Cable Segment Delta,527633669,N/A,INSERT,,,
Cable Segment Delta,527633797,N/A,INSERT,,,
Cable Segment Delta,527633829,N/A,INSERT,,,
OH Primary,216948935,N/A,UPDATE,installed_length,145,144
OH Primary,216948935,N/A,UPDATE,phase_orientation,ABC,CBA
Primary Cable,216954407,216954406,UPDATE,phase,A,B
Primary Wire,216956952,216956949,UPDATE,status,Existing,Deleted
Cable Segment Delta,527634632,N/A,INSERT,,,
Audit History,165217137,N/A,INSERT,,,
Audit History,165218627,N/A,INSERT,,,
Audit History,165218723,N/A,INSERT,,,
OH Primary,216964170,N/A,UPDATE,installed_length,114,113
OH Primary,216964202,N/A,UPDATE,installed_length,98,100
OH Primary,220389304,N/A,UPDATE,status,Existing,Deleted
OH Primary,220389304,N/A,UPDATE,calculated_length,64.8,unset
Pole,229647474,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229647538,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,229647570,N/A,UPDATE,framing_type,Unknown,Vertical Triangular Neutral Low
Pole,229648139,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165236663,N/A,INSERT,,,
Audit History,165236695,N/A,INSERT,,,
Pole,229663505,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165220647,N/A,INSERT,,,
Audit History,165220775,N/A,INSERT,,,
Audit History,165218460,N/A,INSERT,,,
Audit History,165221376,N/A,INSERT,,,
Cable Segment Delta,527634113,N/A,INSERT,,,
Cable Segment Delta,527634145,N/A,INSERT,,,
Pole,229649023,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527633921,N/A,INSERT,,,
Cable Segment Delta,527633662,N/A,INSERT,,,
Pole,229650287,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,231189181,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,391812019,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Primary Wire,216954529,216954526,UPDATE,insulation,WP,BARE
Primary Wire,216955129,216955127,UPDATE,insulation,Unknown,WP
OH Primary,391812238,N/A,UPDATE,installed_length,25.87,101
Audit History,165222763,N/A,INSERT,,,
Audit History,165221177,N/A,INSERT,,,
Audit History,165221209,N/A,INSERT,,,
Audit History,165221241,N/A,INSERT,,,
OH Primary,216945168,N/A,UPDATE,installed_length,193,175
Primary Structure Node,527634289,N/A,INSERT,,,
Cable Segment Delta,527634193,N/A,INSERT,,,
Primary Wire,527633432,526278902,INSERT,,,
Cable Segment Delta,527634353,N/A,INSERT,,,
Primary Wire,216954931,216954930,UPDATE,insulation,WP,BARE
Cable Segment Delta,527634566,N/A,INSERT,,,
Cable Segment Delta,527634598,N/A,INSERT,,,
Audit History,165224751,N/A,INSERT,,,
Audit History,165224815,N/A,INSERT,,,
Audit History,165224847,N/A,INSERT,,,
OH Primary,216937521,N/A,UPDATE,installed_length,173,174
Primary Wire,216956951,216956949,UPDATE,status,Existing,Deleted
Audit History,165217993,N/A,INSERT,,,
Pole,148865567,N/A,UPDATE,framing_type,Unknown,Vertical Triangular Neutral High
Audit History,165216439,N/A,INSERT,,,
Edist Device Feeder,527634163,N/A,INSERT,,,
Cable Segment Delta,527633939,N/A,INSERT,,,
Cable Segment Delta,527633971,N/A,INSERT,,,
Cable Segment Delta,527634003,N/A,INSERT,,,
OH Primary,216964971,N/A,UPDATE,installed_length,160,154
Audit History,165236630,N/A,INSERT,,,
Primary Wire,216948543,216948542,UPDATE,insulation,WP,BARE
Cable Segment Delta,527633882,N/A,INSERT,,,
Cable Segment Delta,527633914,N/A,INSERT,,,
Audit History,165220678,N/A,INSERT,,,
Audit History,165220710,N/A,INSERT,,,
Audit History,165220742,N/A,INSERT,,,
Audit History,165216448,N/A,INSERT,,,
Pole,229491364,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Cable Segment Delta,527634735,N/A,INSERT,,,
Cable Segment Delta,527634767,N/A,INSERT,,,
Audit History,165215737,N/A,INSERT,,,
Pole,229490360,N/A,UPDATE,status,Retired,Deleted
Pole,229491946,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Primary Wire,216954528,216954526,UPDATE,insulation,WP,BARE
Primary Wire,216954368,216954367,UPDATE,phase,A,B
Audit History,165221304,N/A,INSERT,,,
Audit History,165221368,N/A,INSERT,,,
Audit History,165220383,N/A,INSERT,,,
Audit History,165220415,N/A,INSERT,,,
OH Primary,449826759,N/A,UPDATE,installed_length,156.3,173
Primary Wire,216946849,216946846,UPDATE,insulation,WP,BARE
Audit History,165220684,N/A,INSERT,,,
Primary Wire,476801915,216956737,UPDATE,insulation,WP,BARE
Cable Segment Delta,527634192,N/A,INSERT,,,
Cable Segment Delta,527634224,N/A,INSERT,,,
Cable Segment Delta,527634384,N/A,INSERT,,,
Primary Wire,527633431,216974203,INSERT,,,
OH Primary,216954930,N/A,UPDATE,installed_length,86,81
OH Primary,216954930,N/A,UPDATE,phase_orientation,BCA,ABC
OH Primary,216821025,N/A,UPDATE,type,1 Phase,3 Phase
OH Primary,216821025,N/A,UPDATE,installed_length,85,84
OH Primary,216821025,N/A,UPDATE,nominal_voltage,7620 Volts,13200 Volts
OH Primary,216821025,N/A,UPDATE,phase_designation,C,ABC
OH Primary,216821025,N/A,UPDATE,phase_orientation,C,ABC
Cable Segment Delta,527634547,N/A,INSERT,,,
Cable Segment Delta,527634579,N/A,INSERT,,,
Cable Segment Delta,527634611,N/A,INSERT,,,
Cable Segment Delta,527634675,N/A,INSERT,,,
Audit History,165224718,N/A,INSERT,,,
Audit History,165224942,N/A,INSERT,,,
Pole,229662941,N/A,UPDATE,framing_type,Unknown,Spacer Neutral High
Cable Segment Delta,527633700,N/A,INSERT,,,
Cable Segment Delta,527633732,N/A,INSERT,,,
Cable Segment Delta,527633764,N/A,INSERT,,,
Cable Segment Delta,527633796,N/A,INSERT,,,
Primary Wire,475912587,216957310,UPDATE,status,Existing,Deleted
Cable Segment Delta,527633912,N/A,INSERT,,,
Audit History,164806124,N/A,INSERT,,,
Cable Segment Delta,527634513,N/A,INSERT,,,
Cable Segment Delta,527634116,N/A,INSERT,,,
Pole,229649787,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral High
Audit History,165216406,N/A,INSERT,,,
Audit History,165216470,N/A,INSERT,,,
Primary Wire,216820922,216820919,UPDATE,insulation,WP,BARE
Pole,229649058,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165236693,N/A,INSERT,,,
OH Primary,216948542,N/A,UPDATE,installed_length,100,99
Primary Wire,220047110,220047108,UPDATE,status,Existing,Deleted
Audit History,165220645,N/A,INSERT,,,
Audit History,165220773,N/A,INSERT,,,
Audit History,165218458,N/A,INSERT,,,
Cable Segment Delta,527634230,N/A,INSERT,,,
OH Primary,391812271,N/A,UPDATE,installed_length,77,72
Primary Wire,216957283,216957281,UPDATE,insulation,WP,BARE
Primary Wire,216955128,216955127,UPDATE,insulation,Unknown,WP
OH Primary,216954239,N/A,UPDATE,installed_length,48,26
OH Primary,216954367,N/A,UPDATE,installed_length,27,25
OH Primary,216954367,N/A,UPDATE,phase_designation,A,B
OH Primary,216954367,N/A,UPDATE,phase_orientation,A,B
Pole,229662964,N/A,UPDATE,framing_type,Unknown,Spacer Neutral High
Audit History,165221936,N/A,INSERT,,,
Audit History,165221175,N/A,INSERT,,,
Audit History,165221207,N/A,INSERT,,,
Audit History,165217975,N/A,INSERT,,,
Audit History,165220290,N/A,INSERT,,,
Cable Segment Delta,527634191,N/A,INSERT,,,
Cable Segment Delta,527633622,N/A,INSERT,,,
Primary Wire,527633430,216955803,INSERT,,,
Cable Segment Delta,527634383,N/A,INSERT,,,
OH Transformer Bank Unit,236319323,236319312,UPDATE,phase,A,C
Primary Wire,216821216,216821215,UPDATE,insulation,WP,BARE
Pole,229662957,N/A,UPDATE,framing_type,Unknown,Spacer Neutral High
Audit History,165224813,N/A,INSERT,,,
Audit History,165224877,N/A,INSERT,,,
OH Primary,347704406,N/A,UPDATE,installed_length,19.89,64
OH Primary,347704406,N/A,UPDATE,phase_orientation,ABC,ACB
OH Primary,216956949,N/A,UPDATE,installed_length,118,113
OH Primary,216956949,N/A,UPDATE,phase_orientation,ABC,A
OH Primary,216958567,N/A,UPDATE,installed_length,102,49
Primary Wire,216931426,216931425,UPDATE,insulation,BARE,WP
Audit History,165217134,N/A,INSERT,,,
Pole,229665706,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165216437,N/A,INSERT,,,
Cable Segment Delta,527634454,N/A,INSERT,,,
Cable Segment Delta,527634486,N/A,INSERT,,,
Cable Segment Delta,527634518,N/A,INSERT,,,
Cable Segment Delta,527634582,N/A,INSERT,,,
Audit History,165218599,N/A,INSERT,,,
Audit History,165216476,N/A,INSERT,,,
Audit History,165216508,N/A,INSERT,,,
Audit History,165216380,N/A,INSERT,,,
Cable Segment Delta,527634232,N/A,INSERT,,,
Audit History,165215697,N/A,INSERT,,,
Primary Wire,220047109,220047108,UPDATE,status,Existing,Deleted
OH Transformer Bank,236264553,N/A,UPDATE,phase_designation,A,B
OH Primary,216964901,N/A,UPDATE,installed_length,161,142
Audit History,165220676,N/A,INSERT,,,
Audit History,165220708,N/A,INSERT,,,
Audit History,165220740,N/A,INSERT,,,
Audit History,165218489,N/A,INSERT,,,
Cable Segment Delta,527634016,N/A,INSERT,,,
Cable Segment Delta,527634048,N/A,INSERT,,,
Cable Segment Delta,527634080,N/A,INSERT,,,
Cable Segment Delta,527633920,N/A,INSERT,,,
Pole,229648890,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229649427,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229649459,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
OH Primary,216964987,N/A,UPDATE,installed_length,112,107
Audit History,165220381,N/A,INSERT,,,
Audit History,165220413,N/A,INSERT,,,
Audit History,165221142,N/A,INSERT,,,
Audit History,165221334,N/A,INSERT,,,
Pole Attachment,457807633,229648219,UPDATE,status,Existing,Deleted
Audit History,165221444,N/A,INSERT,,,
Primary Wire,527633429,526278902,INSERT,,,
Cable Segment Delta,527633589,N/A,INSERT,,,
Cable Segment Delta,527633621,N/A,INSERT,,,
Cable Segment Delta,527634190,N/A,INSERT,,,
UG Transformer Bank Unit,236320083,236320072,UPDATE,phase,A,B
UG Transformer,236320051,N/A,UPDATE,facility_tag_x,22,47
UG Transformer,236320051,N/A,UPDATE,facility_tag_y,41,202
UG Transformer,236320051,N/A,UPDATE,phase_designation,A,B
UG Transformer,236320051,N/A,UPDATE,xcel_energy_device_id,3 - 0 - 22 - 0 - 41,3 - 0 - 047 - 0 - 202
