Table Name,ID,Parent ID,Change Type,Attribute,Original Value,New Value
Pole,229024676,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165072001,N/A,INSERT,,,
Audit History,165072033,N/A,INSERT,,,
Audit History,165071240,N/A,INSERT,,,
Audit History,165071176,N/A,INSERT,,,
Audit History,165073642,N/A,INSERT,,,
Audit History,165071167,N/A,INSERT,,,
Audit History,165071231,N/A,INSERT,,,
Audit History,165071295,N/A,INSERT,,,
Audit History,165071824,N/A,INSERT,,,
Audit History,165071856,N/A,INSERT,,,
Primary Wire,441768649,441768637,UPDATE,status,Existing,Deleted
Audit History,165071760,N/A,INSERT,,,
Pole,229026568,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229024285,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Primary Wire,215461908,215461907,UPDATE,insulation,Unknown,BARE
Pole,228997304,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,228998762,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,228999459,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Cable Segment Delta,527272486,N/A,INSERT,,,
Cable Segment Delta,527272518,N/A,INSERT,,,
Audit History,165073083,N/A,INSERT,,,
Audit History,165073115,N/A,INSERT,,,
Audit History,165073147,N/A,INSERT,,,
Audit History,165075398,N/A,INSERT,,,
Audit History,165070452,N/A,INSERT,,,
Distributed Generation,427191761,N/A,UPDATE,type,PV,Unknown
Audit History,165071309,N/A,INSERT,,,
Pole,229028019,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527272288,N/A,INSERT,,,
Cable Segment Delta,527272384,N/A,INSERT,,,
Cable Segment Delta,527272416,N/A,INSERT,,,
Audit History,165074053,N/A,INSERT,,,
Audit History,165074149,N/A,INSERT,,,
Primary Wire,476784405,215461048,UPDATE,insulation,WP,BARE
Cable Segment Delta,527272287,N/A,INSERT,,,
Cable Segment Delta,527272383,N/A,INSERT,,,
Cable Segment Delta,527272415,N/A,INSERT,,,
Cable Segment Delta,527272223,N/A,INSERT,,,
Audit History,165074975,N/A,INSERT,,,
Audit History,165073454,N/A,INSERT,,,
Audit History,165075104,N/A,INSERT,,,
Audit History,165075168,N/A,INSERT,,,
Audit History,165074247,N/A,INSERT,,,
Audit History,165071516,N/A,INSERT,,,
Audit History,165071484,N/A,INSERT,,,
Audit History,165073767,N/A,INSERT,,,
Cable Segment Delta,527272181,N/A,INSERT,,,
Cable Segment Delta,527271957,N/A,INSERT,,,
Cable Segment Delta,527272750,N/A,INSERT,,,
Primary Wire,215381036,215381035,UPDATE,insulation,WP,BARE
OH Primary,215381004,N/A,UPDATE,calculated_length,88.19,87.78
OH Primary,215381004,N/A,UPDATE,installed_length,89,93
OH Primary,215381004,N/A,GEOM UPDATE,route,chain (1),"chain (2) - Length Changed 1' 1.00"""
OH Primary,215466012,N/A,UPDATE,type,3 Phase,2 Phase
OH Primary,215466012,N/A,UPDATE,installed_length,75,73
OH Primary,215466012,N/A,UPDATE,phase_designation,ABC,AC
OH Primary,215466012,N/A,UPDATE,phase_orientation,ABC,AC
Audit History,165070404,N/A,INSERT,,,
Audit History,165070436,N/A,INSERT,,,
Audit History,165070500,N/A,INSERT,,,
OH Transformer Bank,483254352,N/A,GEOM UPDATE,bank_phasing_text,simple_point (1),"simple_point (2) - Moved 1' 8.00"""
OH Transformer Bank,483254352,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 1' 8.00"""
OH Transformer Bank,483254352,N/A,GEOM UPDATE,config_text,simple_point (1),"simple_point (2) - Moved 1' 8.00"""
Audit History,165071696,N/A,INSERT,,,
Audit History,165072393,N/A,INSERT,,,
Audit History,165073218,N/A,INSERT,,,
Pole,229024739,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527272496,N/A,INSERT,,,
Cable Segment Delta,527272560,N/A,INSERT,,,
Cable Segment Delta,527272592,N/A,INSERT,,,
OH Primary,527271102,N/A,INSERT,,,
Audit History,165071631,N/A,INSERT,,,
Audit History,165073153,N/A,INSERT,,,
Audit History,165071663,N/A,INSERT,,,
Pole,228999427,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,215461147,N/A,UPDATE,installed_length,143,141
OH Primary,438399386,N/A,UPDATE,status,Existing,Deleted
OH Primary,438399386,N/A,UPDATE,calculated_length,58.94,unset
OH Primary,526958988,N/A,INSERT,,,
Pole,229026663,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229026695,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165072036,N/A,INSERT,,,
Pole,228997271,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,215461210,215461207,UPDATE,insulation,Unknown,BARE
OH Transformer Bank,236019268,N/A,UPDATE,bank_configuration,'2 Phase Wye/Delta','3 Phase Open Wye/Open Delta'
Primary Wire,215276061,215276059,UPDATE,insulation,WP,BARE
Cable Segment Delta,527272485,N/A,INSERT,,,
Cable Segment Delta,527272517,N/A,INSERT,,,
Cable Segment Delta,527272645,N/A,INSERT,,,
Audit History,165072922,N/A,INSERT,,,
OH Transformer Bank Unit,235998910,235998899,UPDATE,phase,C,B
Audit History,165073779,N/A,INSERT,,,
Audit History,165073811,N/A,INSERT,,,
Audit History,165075238,N/A,INSERT,,,
Audit History,165075270,N/A,INSERT,,,
Audit History,165073684,N/A,INSERT,,,
Audit History,165074477,N/A,INSERT,,,
OH Primary,216949504,N/A,UPDATE,installed_length,38,34
Cable Segment Delta,527272382,N/A,INSERT,,,
Cable Segment Delta,527272414,N/A,INSERT,,,
Cable Segment Delta,527272089,N/A,INSERT,,,
Cable Segment Delta,527272754,N/A,INSERT,,,
Audit History,165075134,N/A,INSERT,,,
Audit History,165075166,N/A,INSERT,,,
Audit History,165073282,N/A,INSERT,,,
Audit History,165075006,N/A,INSERT,,,
Primary Wire,441688802,441688790,UPDATE,status,Existing,Deleted
OH Primary,215460758,N/A,UPDATE,installed_length,154,148
OH Primary,215460758,N/A,UPDATE,phase_orientation,ABC,CBA
OH Primary,215463105,N/A,UPDATE,installed_length,123,117
Pole,229023362,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,215463263,N/A,UPDATE,installed_length,126,125
OH Primary,215463263,N/A,UPDATE,phase_orientation,ABC,CBA
OH Primary,215381035,N/A,UPDATE,installed_length,152,121
Audit History,165070467,N/A,INSERT,,,
Cable Segment Delta,527272255,N/A,INSERT,,,
Cable Segment Delta,527272129,N/A,INSERT,,,
Cable Segment Delta,527272161,N/A,INSERT,,,
OH Primary,214993470,N/A,UPDATE,installed_length,203,106
Pole,229023881,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229023913,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229024546,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229024642,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,215460743,215460740,UPDATE,insulation,WP,BARE
OH Transformer Bank Unit,235999091,235999080,UPDATE,phase,C,B
Audit History,165071968,N/A,INSERT,,,
Audit History,165073167,N/A,INSERT,,,
Audit History,165071061,N/A,INSERT,,,
Pole,441767918,N/A,UPDATE,framing_type,Unknown,Double Circuit Vertical Neutral High
Audit History,165071758,N/A,INSERT,,,
Audit History,165071694,N/A,INSERT,,,
Fault Indicator,425975875,N/A,UPDATE,status,Existing,Deleted
Pole,229024315,N/A,UPDATE,status,Retired,Deleted
Pole,228999585,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,228999617,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,215461209,215461207,UPDATE,insulation,Unknown,BARE
Edist Device Feeder,527271851,N/A,INSERT,,,
Edist Device Feeder,527271883,N/A,INSERT,,,
Primary Wire,215276060,215276059,UPDATE,insulation,WP,BARE
Cable Segment Delta,527272484,N/A,INSERT,,,
Audit History,165073113,N/A,INSERT,,,
Audit History,165073145,N/A,INSERT,,,
Audit History,165074667,N/A,INSERT,,,
Audit History,165075204,N/A,INSERT,,,
Audit History,165071792,N/A,INSERT,,,
Audit History,165092787,N/A,INSERT,,,
Audit History,165092851,N/A,INSERT,,,
Audit History,165074573,N/A,INSERT,,,
Audit History,165075430,N/A,INSERT,,,
Pole,229027889,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527271978,N/A,INSERT,,,
Cable Segment Delta,527272042,N/A,INSERT,,,
Cable Segment Delta,527272074,N/A,INSERT,,,
Audit History,165073163,N/A,INSERT,,,
Audit History,165073195,N/A,INSERT,,,
Audit History,165073387,N/A,INSERT,,,
Cable Segment Delta,527272413,N/A,INSERT,,,
Cable Segment Delta,527272221,N/A,INSERT,,,
Cable Segment Delta,527272253,N/A,INSERT,,,
Audit History,165075101,N/A,INSERT,,,
Audit History,165073763,N/A,INSERT,,,
Audit History,165073859,N/A,INSERT,,,
Audit History,165073891,N/A,INSERT,,,
Audit History,165073737,N/A,INSERT,,,
Audit History,165074562,N/A,INSERT,,,
Audit History,165073769,N/A,INSERT,,,
Audit History,165073801,N/A,INSERT,,,
Audit History,165075347,N/A,INSERT,,,
Audit History,165075411,N/A,INSERT,,,
Audit History,165075443,N/A,INSERT,,,
Audit History,165070434,N/A,INSERT,,,
Audit History,165071727,N/A,INSERT,,,
Primary Wire,476784458,215463247,UPDATE,phase,C,B
Audit History,165073249,N/A,INSERT,,,
OH Fuse Unit,233833465,233833456,UPDATE,normal_position,Closed,Open
Primary Wire,441689034,441689022,UPDATE,status,Existing,Deleted
Primary Wire,215460742,215460740,UPDATE,insulation,WP,BARE
Cable Segment Delta,527271926,N/A,INSERT,,,
Distributed Generation,527272559,N/A,INSERT,,,
Edist Device Feeder,527272623,N/A,INSERT,,,
OH Fuse,453018573,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 34' 6.85"""
OH Fuse,453018573,N/A,GEOM UPDATE,actual_location,point (1),"point (2) - Moved 58' 11.27"""
Audit History,165072119,N/A,INSERT,,,
Audit History,165073513,N/A,INSERT,,,
Audit History,165073545,N/A,INSERT,,,
Pole,441767156,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,441767156,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 0' 11.11"""
Audit History,165071629,N/A,INSERT,,,
Audit History,165073220,N/A,INSERT,,,
OH Transformer Bank,235999080,N/A,UPDATE,phase_designation,C,B
Audit History,165073314,N/A,INSERT,,,
Audit History,165073346,N/A,INSERT,,,
Pole,229024410,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Street Light,238638468,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 57' 7.54"""
Pole,228997365,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,215461208,215461207,UPDATE,insulation,Unknown,BARE
UG Transformer Bank Unit,66682062,66682052,UPDATE,status,Existing,Deleted
Distributed Generation,527272611,N/A,INSERT,,,
Cable Segment Delta,527272483,N/A,INSERT,,,
Cable Segment Delta,527272515,N/A,INSERT,,,
Cable Segment Delta,527272547,N/A,INSERT,,,
Audit History,165073873,N/A,INSERT,,,
Audit History,165075427,N/A,INSERT,,,
Audit History,165075235,N/A,INSERT,,,
Audit History,165075299,N/A,INSERT,,,
Audit History,165074604,N/A,INSERT,,,
Audit History,165075365,N/A,INSERT,,,
Audit History,165073843,N/A,INSERT,,,
Audit History,165073875,N/A,INSERT,,,
Pole,461246611,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,215462171,N/A,UPDATE,installed_length,104,102
OH Primary,215466272,N/A,UPDATE,installed_length,140,136
Cable Segment Delta,527272380,N/A,INSERT,,,
Cable Segment Delta,527272412,N/A,INSERT,,,
Cable Segment Delta,527272220,N/A,INSERT,,,
Cable Segment Delta,527272252,N/A,INSERT,,,
Audit History,165075196,N/A,INSERT,,,
Audit History,165074972,N/A,INSERT,,,
Audit History,165075004,N/A,INSERT,,,
Audit History,165075132,N/A,INSERT,,,
OH Primary,215466041,N/A,UPDATE,calculated_length,137.4,137.8
OH Primary,215466041,N/A,UPDATE,installed_length,136,135
OH Primary,215466041,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
OH Primary,215466233,N/A,UPDATE,installed_length,110,106
Audit History,165070401,N/A,INSERT,,,
Audit History,165070497,N/A,INSERT,,,
Audit History,165073947,N/A,INSERT,,,
Cable Segment Delta,527272222,N/A,INSERT,,,
Cable Segment Delta,527272254,N/A,INSERT,,,
Cable Segment Delta,527272286,N/A,INSERT,,,
Audit History,165073959,N/A,INSERT,,,
Audit History,165075038,N/A,INSERT,,,
Audit History,165075070,N/A,INSERT,,,
Audit History,165073378,N/A,INSERT,,,
Pole,229023943,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,215460741,215460740,UPDATE,insulation,WP,BARE
OH Primary,214993485,N/A,UPDATE,installed_length,203,210
Audit History,165071692,N/A,INSERT,,,
Audit History,165071059,N/A,INSERT,,,
Audit History,165071756,N/A,INSERT,,,
Audit History,165071788,N/A,INSERT,,,
Pole,229024345,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229025963,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165071971,N/A,INSERT,,,
Audit History,165072003,N/A,INSERT,,,
OH Primary,215461207,N/A,UPDATE,installed_length,94,95
UG Transformer,66682029,N/A,UPDATE,status,Existing,Deleted
Distributed Generation,527272546,N/A,INSERT,,,
Edist Device Feeder,527272610,N/A,INSERT,,,
Electric XY,527272674,N/A,INSERT,,,
Audit History,165072158,N/A,INSERT,,,
Audit History,165073111,N/A,INSERT,,,
Audit History,165073143,N/A,INSERT,,,
Pole Attachment,375260390,441767608,UPDATE,status,Existing,Deleted
Cable Segment Delta,527272123,N/A,INSERT,,,
Pole,229026525,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Primary Wire,215465574,215465573,UPDATE,status,Existing,Deleted
Audit History,165092881,N/A,INSERT,,,
OH Primary,215463291,N/A,UPDATE,installed_length,117,115
Audit History,165073923,N/A,INSERT,,,
Audit History,165072401,N/A,INSERT,,,
Audit History,165072561,N/A,INSERT,,,
Audit History,165073290,N/A,INSERT,,,
Cable Segment Delta,527272219,N/A,INSERT,,,
Cable Segment Delta,527272251,N/A,INSERT,,,
Cable Segment Delta,527272283,N/A,INSERT,,,
Audit History,165075099,N/A,INSERT,,,
Audit History,165071094,N/A,INSERT,,,
Audit History,165071030,N/A,INSERT,,,
Audit History,165092818,N/A,INSERT,,,
OH Primary,215462183,N/A,UPDATE,installed_length,121,118
Audit History,165071063,N/A,INSERT,,,
OH Primary,441767888,N/A,UPDATE,installed_length,149.6,150
Distributed Generation,418417033,N/A,UPDATE,status,Existing,Deleted
Audit History,165070464,N/A,INSERT,,,
Audit History,165073184,N/A,INSERT,,,
Audit History,165073280,N/A,INSERT,,,
Audit History,165073312,N/A,INSERT,,,
Audit History,165073344,N/A,INSERT,,,
Cable Segment Delta,527272096,N/A,INSERT,,,
Cable Segment Delta,527272128,N/A,INSERT,,,
Cable Segment Delta,527272160,N/A,INSERT,,,
Audit History,165071866,N/A,INSERT,,,
OH Fuse,441767770,N/A,GEOM UPDATE,actual_location,point (1),"point (2) - Moved 0' 2.49"""
Audit History,165073326,N/A,INSERT,,,
Audit History,165073358,N/A,INSERT,,,
Edist Device Feeder,527272558,N/A,INSERT,,,
Audit History,165071703,N/A,INSERT,,,
Audit History,165071723,N/A,INSERT,,,
Audit History,165071627,N/A,INSERT,,,
Audit History,165071659,N/A,INSERT,,,
Audit History,165075438,N/A,INSERT,,,
OH Primary,215467196,N/A,UPDATE,installed_length,54,60
OH Primary,215467925,N/A,UPDATE,installed_length,73,71
Pole,441690227,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229023519,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229023551,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229026026,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165073849,N/A,INSERT,,,
Pole,228998757,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Audit History,165071524,N/A,INSERT,,,
Edist Device Feeder,527272545,N/A,INSERT,,,
Cable Segment Delta,527272516,N/A,INSERT,,,
Audit History,165072285,N/A,INSERT,,,
Audit History,165072381,N/A,INSERT,,,
Audit History,165073046,N/A,INSERT,,,
Audit History,165073839,N/A,INSERT,,,
Pole Attachment,375260389,441767608,UPDATE,status,Existing,Deleted
Audit History,165075268,N/A,INSERT,,,
Audit History,165073682,N/A,INSERT,,,
Audit History,165075396,N/A,INSERT,,,
Audit History,165073907,N/A,INSERT,,,
Audit History,165073715,N/A,INSERT,,,
Audit History,165073747,N/A,INSERT,,,
Audit History,165075301,N/A,INSERT,,,
Audit History,165073232,N/A,INSERT,,,
Audit History,165074121,N/A,INSERT,,,
Pole,228999383,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Transformer Bank,236019065,N/A,UPDATE,bank_configuration,'2 Phase Wye/Delta','3 Phase Open Wye/Open Delta'
Cable Segment Delta,527272218,N/A,INSERT,,,
Cable Segment Delta,527272250,N/A,INSERT,,,
Cable Segment Delta,527272282,N/A,INSERT,,,
Cable Segment Delta,527272314,N/A,INSERT,,,
Audit History,165075002,N/A,INSERT,,,
Audit History,165075194,N/A,INSERT,,,
Pole Attachment,375260062,229025736,UPDATE,status,Existing,Deleted
Audit History,165073133,N/A,INSERT,,,
Audit History,165072973,N/A,INSERT,,,
Pole,229023232,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229023392,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,455980577,N/A,UPDATE,installed_length,231.2,238
OH Primary,215466167,N/A,UPDATE,installed_length,138,137
Audit History,165075378,N/A,INSERT,,,
Cable Segment Delta,527272285,N/A,INSERT,,,
Cable Segment Delta,527272381,N/A,INSERT,,,
Cable Segment Delta,527275031,N/A,INSERT,,,
OH Primary,441688903,N/A,UPDATE,installed_length,141.4,144
Pole,229023845,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165071269,N/A,INSERT,,,
Audit History,165071301,N/A,INSERT,,,
Audit History,165073699,N/A,INSERT,,,
Audit History,165071958,N/A,INSERT,,,
Audit History,165071990,N/A,INSERT,,,
Audit History,165072054,N/A,INSERT,,,
Audit History,165071293,N/A,INSERT,,,
Audit History,165071057,N/A,INSERT,,,
Audit History,165071850,N/A,INSERT,,,
Audit History,165071690,N/A,INSERT,,,
Audit History,165071754,N/A,INSERT,,,
OH Primary,453019790,N/A,UPDATE,installed_length,130.3,136
Pole,438399349,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229610281,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Primary Wire,215461333,215461330,UPDATE,insulation,WP,BARE
Cable Segment Delta,527272480,N/A,INSERT,,,
Cable Segment Delta,527272512,N/A,INSERT,,,
Cable Segment Delta,527272640,N/A,INSERT,,,
Audit History,165072220,N/A,INSERT,,,
Audit History,165072156,N/A,INSERT,,,
Audit History,165073678,N/A,INSERT,,,
Audit History,165073077,N/A,INSERT,,,
Primary Structure Node,527275034,N/A,INSERT,,,
OH Transformer Bank Unit,235999045,235999032,UPDATE,phase,A,B
OH Fuse,425976465,N/A,GEOM UPDATE,actual_location,point (1),"point (2) - Moved 0' 11.11"""
OH Transformer Bank Unit,476512767,237873452,UPDATE,phase,A,C
Cable Segment Delta,527272137,N/A,INSERT,,,
Cable Segment Delta,527272169,N/A,INSERT,,,
OH Fuse,453018784,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 11' 1.32"""
OH Primary,221509390,N/A,UPDATE,calculated_length,40.4,40.4
OH Primary,221509390,N/A,UPDATE,installed_length,27,39
OH Primary,221509390,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Audit History,165074146,N/A,INSERT,,,
Audit History,165071038,N/A,INSERT,,,
Audit History,165071102,N/A,INSERT,,,
Cable Segment Delta,527272217,N/A,INSERT,,,
Cable Segment Delta,527272249,N/A,INSERT,,,
Cable Segment Delta,527272313,N/A,INSERT,,,
Cable Segment Delta,527272377,N/A,INSERT,,,
Audit History,165075033,N/A,INSERT,,,
Audit History,165075097,N/A,INSERT,,,
Audit History,165075129,N/A,INSERT,,,
OH Primary,436263457,N/A,UPDATE,installed_length,169.3,198
OH Primary,526959052,N/A,INSERT,,,
Cable Segment Delta,527272083,N/A,INSERT,,,
Cable Segment Delta,527272115,N/A,INSERT,,,
Cable Segment Delta,527272147,N/A,INSERT,,,
Cable Segment Delta,527272179,N/A,INSERT,,,
Audit History,165071725,N/A,INSERT,,,
OH Transformer Bank Unit,235999043,235999032,UPDATE,phase,B,A
OH Transformer Bank,235981950,N/A,UPDATE,facility_tag_x,60,62
OH Transformer Bank,235981950,N/A,UPDATE,xcel_energy_device_id,3 - 0 - 60 - 0 - 71,3 - 0 - 62 - 0 - 71
OH Transformer Bank,235981950,N/A,UPDATE,xcel_energy_field_stencil,60 - 71,62 - 71
OH Fuse,234125868,N/A,UPDATE,switch_no,638504n,638504
OH Fuse,234125868,N/A,UPDATE,xcel_energy_device_id,638504n,638504
OH Fuse,234125868,N/A,UPDATE,xcel_energy_field_stencil,638504n,638504
OH Primary,215460674,N/A,UPDATE,calculated_length,unset,65.76
OH Primary,215460674,N/A,UPDATE,installed_length,67.78,134
OH Primary,215460674,N/A,UPDATE,phase_orientation,ABC,CBA
Cable Segment Delta,527275196,N/A,INSERT,,,
OH Primary,216944437,N/A,UPDATE,installed_length,131,133
OH Primary,215380991,N/A,UPDATE,installed_length,46,47
Primary Wire,476784420,215461895,UPDATE,insulation,Unknown,BARE
Audit History,165071844,N/A,INSERT,,,
Audit History,165071812,N/A,INSERT,,,
OH Primary,215462033,N/A,UPDATE,calculated_length,133.9,135.8
OH Primary,215462033,N/A,UPDATE,installed_length,135,125
OH Primary,215462033,N/A,UPDATE,phase_orientation,ABC,CBA
OH Primary,215462097,N/A,UPDATE,installed_length,102,103
Pole,229024278,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165071906,N/A,INSERT,,,
Audit History,165072098,N/A,INSERT,,,
Audit History,165070416,N/A,INSERT,,,
Pole,228997329,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Primary Wire,215461332,215461330,UPDATE,insulation,WP,BARE
Cable Segment Delta,527272579,N/A,INSERT,,,
Cable Segment Delta,527272643,N/A,INSERT,,,
Audit History,165072251,N/A,INSERT,,,
Audit History,165073901,N/A,INSERT,,,
Audit History,165072187,N/A,INSERT,,,
Audit History,165073709,N/A,INSERT,,,
Audit History,165075331,N/A,INSERT,,,
Audit History,165073905,N/A,INSERT,,,
Audit History,165073809,N/A,INSERT,,,
Primary Wire,441768319,441768307,UPDATE,status,Existing,Deleted
Audit History,165075333,N/A,INSERT,,,
Pole,229028012,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,221509651,221509649,UPDATE,status,Existing,Deleted
Cable Segment Delta,527272216,N/A,INSERT,,,
Cable Segment Delta,527272248,N/A,INSERT,,,
Cable Segment Delta,527272280,N/A,INSERT,,,
Cable Segment Delta,527272312,N/A,INSERT,,,
Audit History,165075064,N/A,INSERT,,,
Audit History,165074303,N/A,INSERT,,,
Audit History,165074335,N/A,INSERT,,,
OH Primary,215462310,N/A,UPDATE,installed_length,117,116
OH Primary,215466133,N/A,UPDATE,installed_length,130,128
Primary Structure Node,527275125,N/A,INSERT,,,
Cable Segment Delta,527272284,N/A,INSERT,,,
Cable Segment Delta,527272316,N/A,INSERT,,,
Audit History,165075164,N/A,INSERT,,,
Pole,229023811,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,445289695,445289677,UPDATE,status,Existing,Deleted
OH Fuse,234125234,N/A,UPDATE,status,Existing,Deleted
OH Fuse,234125266,N/A,UPDATE,status,Existing,Deleted
Audit History,165071835,N/A,INSERT,,,
Audit History,165092862,N/A,INSERT,,,
Audit History,165071172,N/A,INSERT,,,
Audit History,165071204,N/A,INSERT,,,
OH Primary,215468057,N/A,UPDATE,installed_length,62,58
OH Primary,448332836,N/A,UPDATE,installed_length,110.2,95
Pole,441768449,N/A,UPDATE,framing_type,Unknown,Double Circuit Vertical Neutral High
Audit History,165071688,N/A,INSERT,,,
Audit History,165071752,N/A,INSERT,,,
Audit History,165073251,N/A,INSERT,,,
OH Primary,441767094,N/A,UPDATE,calculated_length,58.41,223.7
OH Primary,441767094,N/A,UPDATE,installed_length,59.57,197
OH Primary,441767094,N/A,GEOM UPDATE,route,chain (1),"chain (2) - Length Changed 144' 3.09"""
Pole,229024437,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229024469,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229026752,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,228997264,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,228998818,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,215461331,215461330,UPDATE,insulation,WP,BARE
Audit History,165075253,N/A,INSERT,,,
Audit History,165075285,N/A,INSERT,,,
Audit History,165075317,N/A,INSERT,,,
Audit History,165074977,N/A,INSERT,,,
Cable Segment Delta,527271909,N/A,INSERT,,,
Cable Segment Delta,527272612,N/A,INSERT,,,
Cable Segment Delta,527272644,N/A,INSERT,,,
Audit History,165072154,N/A,INSERT,,,
Audit History,165073107,N/A,INSERT,,,
Audit History,165073139,N/A,INSERT,,,
Audit History,165073985,N/A,INSERT,,,
Audit History,165071069,N/A,INSERT,,,
Audit History,165071766,N/A,INSERT,,,
Primary Wire,527271582,215462264,INSERT,,,
Cable Segment Delta,527272215,N/A,INSERT,,,
Cable Segment Delta,527272247,N/A,INSERT,,,
Cable Segment Delta,527272279,N/A,INSERT,,,
Audit History,165075095,N/A,INSERT,,,
Audit History,165074238,N/A,INSERT,,,
Audit History,165074398,N/A,INSERT,,,
Audit History,165075127,N/A,INSERT,,,
Cable Segment Delta,527272625,N/A,INSERT,,,
OH Primary,215466068,N/A,UPDATE,installed_length,90,83
OH Primary,215466196,N/A,UPDATE,installed_length,131,129
Audit History,165073855,N/A,INSERT,,,
Audit History,165073887,N/A,INSERT,,,
Audit History,165073919,N/A,INSERT,,,
Audit History,165075313,N/A,INSERT,,,
Audit History,165071820,N/A,INSERT,,,
Pole,228999418,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,215275985,N/A,UPDATE,installed_length,122,121
OH Primary,527271034,N/A,INSERT,,,
OH Primary,527271066,N/A,INSERT,,,
Audit History,165071164,N/A,INSERT,,,
Audit History,165071260,N/A,INSERT,,,
Audit History,165073415,N/A,INSERT,,,
Audit History,165071086,N/A,INSERT,,,
Audit History,165071719,N/A,INSERT,,,
OH Primary,526959016,N/A,INSERT,,,
Pole,229024308,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,228997295,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Primary Wire,215462692,215462689,UPDATE,insulation,WP,BARE
Primary Wire,215462660,215462657,UPDATE,insulation,WP,BARE
Cable Segment Delta,527272092,N/A,INSERT,,,
Audit History,165071287,N/A,INSERT,,,
Audit History,165071319,N/A,INSERT,,,
Pole,229002379,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 46' 1.86"""
Pole,229002379,N/A,GEOM UPDATE,anno,Unset GEOM,text (2)
